ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-11-11 10:57:43 426m





Relative time;Ch1
s;V
1.668E-5;-0.958544
1.67E-5;-0.958544
1.672E-5;-0.96663298
1.674E-5;-0.99494441
1.676E-5;-0.9989889
1.678E-5;-0.99089992
1.68E-5;-0.97472196
1.682E-5;-0.96258849
1.684E-5;-0.95045503
1.686E-5;-0.93832156
1.688E-5;-0.92618809
1.69E-5;-0.90596564
1.692E-5;-0.89787666
1.694E-5;-0.88978768
1.696E-5;-0.86956524
1.698E-5;-0.85338728
1.7E-5;-0.85338728
1.702E-5;-0.82912034
1.704E-5;-0.83316483
1.706E-5;-0.82507585
1.708E-5;-0.82103136
1.71E-5;-0.84125381
1.712E-5;-0.85338728
1.714E-5;-0.83720932
1.716E-5;-0.82103136
1.718E-5;-0.81294238
1.72E-5;-0.81294238
1.722E-5;-0.79676443
1.724E-5;-0.79271994
1.726E-5;-0.79271994
1.728E-5;-0.78058647
1.73E-5;-0.76036402
1.732E-5;-0.74014157
1.734E-5;-0.73609708
1.736E-5;-0.74823055
1.738E-5;-0.76036402
1.74E-5;-0.74418606
1.742E-5;-0.72396362
1.744E-5;-0.72396362
1.746E-5;-0.74014157
1.748E-5;-0.76036402
1.75E-5;-0.78463096
1.752E-5;-0.78058647
1.754E-5;-0.75227504
1.756E-5;-0.72396362
1.758E-5;-0.69565219
1.76E-5;-0.69565219
1.762E-5;-0.69969668
1.764E-5;-0.70374117
1.766E-5;-0.68756321
1.768E-5;-0.65925178
1.77E-5;-0.63498485
1.772E-5;-0.61880689
1.774E-5;-0.58645097
1.776E-5;-0.55005057
1.778E-5;-0.50960567
1.78E-5;-0.48129425
1.782E-5;-0.46916078
1.784E-5;-0.45298282
1.786E-5;-0.44489384
1.788E-5;-0.43276037
1.79E-5;-0.40040446
1.792E-5;-0.40444895
1.794E-5;-0.41253793
1.796E-5;-0.40849344
1.798E-5;-0.38018201
1.8E-5;-0.35591507
1.802E-5;-0.3437816
1.804E-5;-0.32760365
1.806E-5;-0.31547018
1.808E-5;-0.31142569
1.81E-5;-0.31951467
1.812E-5;-0.33569263
1.814E-5;-0.35591507
1.816E-5;-0.35995956
1.818E-5;-0.34782609
1.82E-5;-0.33164814
1.822E-5;-0.32355916
1.824E-5;-0.33973712
1.826E-5;-0.35591507
1.828E-5;-0.36400405
1.83E-5;-0.3437816
1.832E-5;-0.32760365
1.834E-5;-0.31142569
1.836E-5;-0.31142569
1.838E-5;-0.33164814
1.84E-5;-0.33164814
1.842E-5;-0.31142569
1.844E-5;-0.3073812
1.846E-5;-0.32760365
1.848E-5;-0.33164814
1.85E-5;-0.31951467
1.852E-5;-0.29929222
1.854E-5;-0.27098079
1.856E-5;-0.25075835
1.858E-5;-0.21840243
1.86E-5;-0.21031345
1.862E-5;-0.21031345
1.864E-5;-0.17391305
1.866E-5;-0.14560162
1.868E-5;-0.13346815
1.87E-5;-0.12133468
1.872E-5;-0.097067747
1.874E-5;-0.07280081
1.876E-5;-0.048533874
1.878E-5;-0.040444895
1.88E-5;-0.036400405
1.882E-5;-0.016177958
1.884E-5;0.0080889789
1.886E-5;0.020222447
1.888E-5;0.0040444895
1.89E-5;0.012133468
1.892E-5;0.024266937
1.894E-5;0.036400405
1.896E-5;0.040444895
1.898E-5;0.064711832
1.9E-5;0.080889789
1.902E-5;0.10111224
1.904E-5;0.11324571
1.906E-5;0.10515673
1.908E-5;0.11729019
1.91E-5;0.14560162
1.912E-5;0.14964611
1.914E-5;0.16177958
1.916E-5;0.14964611
1.918E-5;0.14964611
1.92E-5;0.17391305
1.922E-5;0.19413549
1.924E-5;0.21435794
1.926E-5;0.22649141
1.928E-5;0.23458039
1.93E-5;0.22649141
1.932E-5;0.25075835
1.934E-5;0.29929222
1.936E-5;0.32760365
1.938E-5;0.33569263
1.94E-5;0.33569263
1.942E-5;0.3437816
1.944E-5;0.36400405
1.946E-5;0.37209303
1.948E-5;0.38827099
1.95E-5;0.38827099
1.952E-5;0.39231548
1.954E-5;0.39635997
1.956E-5;0.4206269
1.958E-5;0.43680486
1.96E-5;0.42871588
1.962E-5;0.41658242
1.964E-5;0.40849344
1.966E-5;0.40040446
1.968E-5;0.40040446
1.97E-5;0.39231548
1.972E-5;0.37613752
1.974E-5;0.37613752
1.976E-5;0.37613752
1.978E-5;0.36400405
1.98E-5;0.33569263
1.982E-5;0.33164814
1.984E-5;0.3437816
1.986E-5;0.33973712
1.988E-5;0.30333671
1.99E-5;0.2669363
1.992E-5;0.24671386
1.994E-5;0.24266937
1.996E-5;0.23862488
1.998E-5;0.22649141
2E-5;0.22649141
2.002E-5;0.21435794
2.004E-5;0.19817998
2.006E-5;0.17795754
2.008E-5;0.1536906
2.01E-5;0.14560162
2.012E-5;0.13346815
2.014E-5;0.12537917
2.016E-5;0.11729019
2.018E-5;0.13751264
2.02E-5;0.16177958
2.022E-5;0.17795754
2.024E-5;0.19413549
2.026E-5;0.17795754
2.028E-5;0.16582407
2.03E-5;0.14560162
2.032E-5;0.15773509
2.034E-5;0.16582407
