ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-11-11 11:29:51 018m





Relative time;Ch1
s;V
1.672E-5;-0.024266937
1.674E-5;-0.032355916
1.676E-5;-0.032355916
1.678E-5;-0.032355916
1.68E-5;-0.024266937
1.682E-5;-0.024266937
1.684E-5;-0.032355916
1.686E-5;-0.036400405
1.688E-5;-0.044489384
1.69E-5;-0.040444895
1.692E-5;-0.032355916
1.694E-5;-0.036400405
1.696E-5;-0.036400405
1.698E-5;-0.032355916
1.7E-5;-0.032355916
1.702E-5;-0.032355916
1.704E-5;-0.020222447
1.706E-5;-0.024266937
1.708E-5;-0.036400405
1.71E-5;-0.040444895
1.712E-5;-0.040444895
1.714E-5;-0.032355916
1.716E-5;-0.036400405
1.718E-5;-0.036400405
1.72E-5;-0.036400405
1.722E-5;-0.036400405
1.724E-5;-0.044489384
1.726E-5;-0.048533874
1.728E-5;-0.044489384
1.73E-5;-0.048533874
1.732E-5;-0.040444895
1.734E-5;-0.048533874
1.736E-5;-0.048533874
1.738E-5;-0.052578363
1.74E-5;-0.056622853
1.742E-5;-0.052578363
1.744E-5;-0.056622853
1.746E-5;-0.060667342
1.748E-5;-0.060667342
1.75E-5;-0.060667342
1.752E-5;-0.068756321
1.754E-5;-0.068756321
1.756E-5;-0.064711832
1.758E-5;-0.068756321
1.76E-5;-0.07280081
1.762E-5;-0.088978768
1.764E-5;-0.084934279
1.766E-5;-0.080889789
1.768E-5;-0.0768453
1.77E-5;-0.0768453
1.772E-5;-0.084934279
1.774E-5;-0.084934279
1.776E-5;-0.084934279
1.778E-5;-0.088978768
1.78E-5;-0.0768453
1.782E-5;-0.07280081
1.784E-5;-0.084934279
1.786E-5;-0.088978768
1.788E-5;-0.093023258
1.79E-5;-0.084934279
1.792E-5;-0.084934279
1.794E-5;-0.093023258
1.796E-5;-0.093023258
1.798E-5;-0.088978768
1.8E-5;-0.093023258
1.802E-5;-0.093023258
1.804E-5;-0.097067747
1.806E-5;-0.088978768
1.808E-5;-0.093023258
1.81E-5;-0.10111224
1.812E-5;-0.10515673
1.814E-5;-0.097067747
1.816E-5;-0.10111224
1.818E-5;-0.097067747
1.82E-5;-0.097067747
1.822E-5;-0.097067747
1.824E-5;-0.10515673
1.826E-5;-0.10920122
1.828E-5;-0.11324571
1.83E-5;-0.11324571
1.832E-5;-0.11324571
1.834E-5;-0.12133468
1.836E-5;-0.11324571
1.838E-5;-0.10920122
1.84E-5;-0.11324571
1.842E-5;-0.12133468
1.844E-5;-0.13346815
1.846E-5;-0.14155713
1.848E-5;-0.13751264
1.85E-5;-0.12537917
1.852E-5;-0.11729019
1.854E-5;-0.11324571
1.856E-5;-0.11324571
1.858E-5;-0.12537917
1.86E-5;-0.12537917
1.862E-5;-0.13751264
1.864E-5;-0.13751264
1.866E-5;-0.13751264
1.868E-5;-0.13751264
1.87E-5;-0.14560162
1.872E-5;-0.14155713
1.874E-5;-0.13346815
1.876E-5;-0.14155713
1.878E-5;-0.14964611
1.88E-5;-0.14155713
1.882E-5;-0.14155713
1.884E-5;-0.14560162
1.886E-5;-0.14560162
1.888E-5;-0.14155713
1.89E-5;-0.14560162
1.892E-5;-0.14964611
1.894E-5;-0.1536906
1.896E-5;-0.1536906
1.898E-5;-0.16177958
1.9E-5;-0.16582407
1.902E-5;-0.16582407
1.904E-5;-0.16177958
1.906E-5;-0.16986856
1.908E-5;-0.16582407
1.91E-5;-0.16177958
1.912E-5;-0.17391305
1.914E-5;-0.17795754
1.916E-5;-0.17391305
1.918E-5;-0.18200203
1.92E-5;-0.18604652
1.922E-5;-0.18604652
1.924E-5;-0.18604652
1.926E-5;-0.19413549
1.928E-5;-0.19413549
1.93E-5;-0.20626896
1.932E-5;-0.19413549
1.934E-5;-0.19817998
1.936E-5;-0.21031345
1.938E-5;-0.21031345
1.94E-5;-0.21435794
1.942E-5;-0.21840243
1.944E-5;-0.21031345
1.946E-5;-0.21031345
1.948E-5;-0.21840243
1.95E-5;-0.21435794
1.952E-5;-0.21435794
1.954E-5;-0.22244692
1.956E-5;-0.22649141
1.958E-5;-0.22649141
1.96E-5;-0.23458039
1.962E-5;-0.23862488
1.964E-5;-0.25075835
1.966E-5;-0.25884733
1.968E-5;-0.27098079
1.97E-5;-0.27098079
1.972E-5;-0.27098079
1.974E-5;-0.27098079
1.976E-5;-0.27502528
1.978E-5;-0.27502528
1.98E-5;-0.28311426
1.982E-5;-0.28715875
1.984E-5;-0.28715875
1.986E-5;-0.29120324
1.988E-5;-0.29524773
1.99E-5;-0.29120324
1.992E-5;-0.28715875
1.994E-5;-0.29524773
1.996E-5;-0.31142569
1.998E-5;-0.32355916
2E-5;-0.31951467
2.002E-5;-0.31142569
2.004E-5;-0.31951467
2.006E-5;-0.32355916
2.008E-5;-0.33569263
2.01E-5;-0.33973712
2.012E-5;-0.33973712
2.014E-5;-0.3437816
2.016E-5;-0.36400405
2.018E-5;-0.36804854
2.02E-5;-0.37209303
2.022E-5;-0.38018201
2.024E-5;-0.38018201
2.026E-5;-0.38827099
2.028E-5;-0.38018201
2.03E-5;-0.3842265
2.032E-5;-0.38827099
2.034E-5;-0.39635997
2.036E-5;-0.39635997
2.038E-5;-0.40849344
2.04E-5;-0.41658242
2.042E-5;-0.42871588
2.044E-5;-0.43680486
2.046E-5;-0.43680486
2.048E-5;-0.43680486
2.05E-5;-0.44489384
2.052E-5;-0.44893833
2.054E-5;-0.45702731
2.056E-5;-0.4610718
2.058E-5;-0.4610718
2.06E-5;-0.47320527
2.062E-5;-0.47320527
2.064E-5;-0.47320527
2.066E-5;-0.48533874
